,teamId,0,1,2
0,674,0.5263157894736842,0.23684210526315788,0.23684210526315788
1,675,0.5263157894736842,0.4473684210526316,0.02631578947368421
2,676,0.6052631578947368,0.2894736842105263,0.10526315789473684
3,677,0.47368421052631576,0.13157894736842105,0.39473684210526316
4,678,0.3684210526315789,0.15789473684210525,0.47368421052631576
5,679,0.39473684210526316,0.23684210526315788,0.3684210526315789
6,680,0.2631578947368421,0.2894736842105263,0.4473684210526316
7,682,0.34210526315789475,0.2631578947368421,0.39473684210526316
8,683,0.3684210526315789,0.07894736842105263,0.5526315789473685
9,684,0.5789473684210527,0.2631578947368421,0.15789473684210525
10,687,0.5263157894736842,0.34210526315789475,0.13157894736842105
11,691,0.39473684210526316,0.18421052631578946,0.42105263157894735
12,692,0.47368421052631576,0.2894736842105263,0.23684210526315788
13,695,0.5,0.23684210526315788,0.2631578947368421
14,696,0.39473684210526316,0.13157894736842105,0.47368421052631576
15,698,0.3684210526315789,0.0,0.631578947368421
16,701,0.18421052631578946,0.18421052631578946,0.631578947368421
17,712,0.2894736842105263,0.07894736842105263,0.631578947368421
18,714,0.47368421052631576,0.18421052631578946,0.34210526315789475
19,756,0.4473684210526316,0.23684210526315788,0.3157894736842105
20,1609,0.5789473684210527,0.15789473684210525,0.2631578947368421
21,1610,0.39473684210526316,0.42105263157894735,0.18421052631578946
22,1611,0.3684210526315789,0.39473684210526316,0.23684210526315788
23,1612,0.34210526315789475,0.5,0.15789473684210525
24,1613,0.2631578947368421,0.23684210526315788,0.5
25,1619,0.3684210526315789,0.23684210526315788,0.39473684210526316
26,1623,0.3684210526315789,0.07894736842105263,0.5526315789473685
27,1624,0.2631578947368421,0.34210526315789475,0.39473684210526316
28,1625,0.47368421052631576,0.47368421052631576,0.05263157894736842
29,1627,0.5,0.02631578947368421,0.47368421052631576
30,1628,0.34210526315789475,0.42105263157894735,0.23684210526315788
31,1631,0.34210526315789475,0.2631578947368421,0.39473684210526316
32,1633,0.6052631578947368,0.13157894736842105,0.2631578947368421
33,1639,0.47368421052631576,0.10526315789473684,0.42105263157894735
34,1644,0.18421052631578946,0.21052631578947367,0.6052631578947368
35,1646,0.47368421052631576,0.02631578947368421,0.5
36,1651,0.5263157894736842,0.10526315789473684,0.3684210526315789
37,1659,0.42105263157894735,0.3157894736842105,0.2631578947368421
38,1673,0.23684210526315788,0.18421052631578946,0.5789473684210527
39,2443,0.23529411764705882,0.23529411764705882,0.5294117647058824
40,2444,0.5294117647058824,0.3235294117647059,0.14705882352941177
41,2445,0.5,0.08823529411764706,0.4117647058823529
42,2446,0.17647058823529413,0.29411764705882354,0.5294117647058824
43,2447,0.3235294117647059,0.29411764705882354,0.38235294117647056
44,2449,0.17647058823529413,0.3235294117647059,0.5
45,2450,0.11764705882352941,0.23529411764705882,0.6470588235294118
46,2451,0.47058823529411764,0.14705882352941177,0.38235294117647056
47,2453,0.4411764705882353,0.058823529411764705,0.5
48,2454,0.4117647058823529,0.2647058823529412,0.3235294117647059
49,2455,0.17647058823529413,0.14705882352941177,0.6764705882352942
50,2457,0.3235294117647059,0.20588235294117646,0.47058823529411764
51,2460,0.3235294117647059,0.20588235294117646,0.47058823529411764
52,2462,0.17647058823529413,0.11764705882352941,0.7058823529411765
53,2463,0.4411764705882353,0.08823529411764706,0.47058823529411764
54,2481,0.29411764705882354,0.058823529411764705,0.6470588235294118
55,2482,0.38235294117647056,0.35294117647058826,0.2647058823529412
56,2975,0.11764705882352941,0.23529411764705882,0.6470588235294118
57,3157,0.631578947368421,0.18421052631578946,0.18421052631578946
58,3158,0.42105263157894735,0.3684210526315789,0.21052631578947367
59,3159,0.6578947368421053,0.21052631578947367,0.13157894736842105
60,3161,0.6052631578947368,0.2894736842105263,0.10526315789473684
61,3162,0.2631578947368421,0.5789473684210527,0.15789473684210525
62,3163,0.42105263157894735,0.3684210526315789,0.21052631578947367
63,3164,0.4473684210526316,0.07894736842105263,0.47368421052631576
64,3165,0.5526315789473685,0.07894736842105263,0.3684210526315789
65,3166,0.5789473684210527,0.07894736842105263,0.34210526315789475
66,3172,0.2631578947368421,0.2631578947368421,0.47368421052631576
67,3173,0.2894736842105263,0.02631578947368421,0.6842105263157895
68,3176,0.2894736842105263,0.21052631578947367,0.5
69,3185,0.3684210526315789,0.23684210526315788,0.39473684210526316
70,3187,0.6842105263157895,0.18421052631578946,0.13157894736842105
71,3193,0.39473684210526316,0.23684210526315788,0.3684210526315789
72,3194,0.42105263157894735,0.3684210526315789,0.21052631578947367
73,3197,0.2631578947368421,0.21052631578947367,0.5263157894736842
74,3204,0.5789473684210527,0.21052631578947367,0.21052631578947367
75,3219,0.3157894736842105,0.5263157894736842,0.15789473684210525
76,3315,0.4473684210526316,0.34210526315789475,0.21052631578947367
77,3766,0.4473684210526316,0.42105263157894735,0.13157894736842105
78,3767,0.7105263157894737,0.2631578947368421,0.02631578947368421
79,3770,0.3684210526315789,0.18421052631578946,0.4473684210526316
80,3771,0.4473684210526316,0.34210526315789475,0.21052631578947367
81,3772,0.23684210526315788,0.5263157894736842,0.23684210526315788
82,3774,0.47368421052631576,0.2631578947368421,0.2631578947368421
83,3775,0.631578947368421,0.34210526315789475,0.02631578947368421
84,3776,0.42105263157894735,0.2894736842105263,0.2894736842105263
85,3777,0.47368421052631576,0.21052631578947367,0.3157894736842105
86,3779,0.39473684210526316,0.2631578947368421,0.34210526315789475
87,3780,0.3157894736842105,0.2894736842105263,0.39473684210526316
88,3782,0.4473684210526316,0.23684210526315788,0.3157894736842105
89,3783,0.39473684210526316,0.13157894736842105,0.47368421052631576
90,3785,0.47368421052631576,0.2631578947368421,0.2631578947368421
91,3787,0.5,0.3684210526315789,0.13157894736842105
92,3789,0.34210526315789475,0.18421052631578946,0.47368421052631576
93,3795,0.5526315789473685,0.2894736842105263,0.15789473684210525
94,3799,0.4473684210526316,0.3157894736842105,0.23684210526315788
95,3804,0.3157894736842105,0.3157894736842105,0.3684210526315789
96,10531,0.6578947368421053,0.21052631578947367,0.13157894736842105
97,19830,0.47368421052631576,0.3684210526315789,0.15789473684210525
